unified_mlo,source_mlo,resource,source_db_tags,term_status,in_served_data,category,verdict,proteins,assertions,organisms,top_organism,distinct_pmids,roles
synthetic_condensate,Synthetic Condensate 000210,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000211,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000212,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000213,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000214,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000215,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000216,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000217,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000218,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000219,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000220,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000221,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000222,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000223,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000224,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000225,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000226,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000227,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000228,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000229,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000230,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000231,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000232,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000233,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000234,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000235,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000236,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000237,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000238,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000239,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000240,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000241,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000242,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000243,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000244,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000245,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000246,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000247,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000248,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000249,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000250,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000251,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000252,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000253,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000254,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000255,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000256,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000257,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000258,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000259,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000260,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000261,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000262,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000263,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000264,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000265,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000266,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000267,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000268,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000269,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000270,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000271,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000272,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000273,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000274,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000275,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000276,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000277,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000278,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000279,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000280,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000281,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000282,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000283,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000284,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000285,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000286,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000287,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000288,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000289,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000290,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000291,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000292,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000293,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000294,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000295,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000296,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000297,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000298,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000299,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000300,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000301,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000302,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000303,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000304,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000305,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000306,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000307,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000308,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000309,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000310,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000311,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000312,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000313,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000314,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000315,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000316,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000317,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000318,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000319,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000320,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000321,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000322,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000323,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000324,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000325,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000326,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000327,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000328,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000329,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000330,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000331,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000332,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000333,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000334,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000335,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000336,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000337,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000338,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000339,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000340,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000341,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000342,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000343,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000344,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000345,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000346,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000347,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000348,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000349,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000350,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000351,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000352,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000353,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000354,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000355,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000356,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000357,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000358,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000359,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000360,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000361,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000362,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000363,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000364,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000365,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000366,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000367,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000368,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000369,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000370,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000371,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000372,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000373,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000374,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000375,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000376,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000377,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000378,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000379,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000380,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000381,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000382,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000383,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000384,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000385,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
synthetic_condensate,Synthetic Condensate 000386,,,excluded_synthetic,no,,not_reviewed,0,0,0,,0,
t_cell_signalosome,LAT signalosome,PhasePro,PhasePro,served,yes,Membrana,correct,3,3,1,Homo sapiens,1,driver
t_cell_signalosome,T-cell signalosome,CDCODE,CDCODE,served,yes,Membrana,trivial_variant,3,3,1,Homo sapiens,0,
t_cell_signalosome,TCR signalosome,PhasePro,PhasePro,served,yes,Membrana,correct,3,3,1,Homo sapiens,1,driver
tam_body,Tam body,CDCODE,CDCODE,served,yes,Nuclear,correct,11,11,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),0,
tam_body,TAM body,DrLLPS,DrLLPS,served,yes,Nuclear,trivial_variant,9,9,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),2,client
tau_condensate,Tau condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Neuronal,trivial_variant,270,270,2,Mus musculus,44,client|driver
tau_condensate,Tau Condensate,CDCODE,CDCODE,served,yes,Neuronal,trivial_variant,5,5,1,Homo sapiens,0,
tau_condensate,Tau inclusion,CDCODE,CDCODE,served,yes,Neuronal,review,1,1,1,Mus musculus,0,
tdp43_nuclear_condensate,TDP-43 nuclear condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Nuclear,trivial_variant,2,2,1,Homo sapiens,46,driver
tis_granule,TIS granule,CDCODE,CDCODE,served,yes,Citoplasmático,trivial_variant,1,1,1,Homo sapiens,0,
tis_granule,TIS granule,PhaSepDB,PhaseDB|PhasePDB,served,yes,Citoplasmático,trivial_variant,1,1,1,Homo sapiens,1,driver
tis_granule,TIS granule,PhasePro,PhasePro,served,yes,Citoplasmático,trivial_variant,1,1,1,Homo sapiens,1,driver
tmar_condensate,TmaR condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Procariota,trivial_variant,1,1,1,Escherichia coli (strain K12),2,driver
transcriptional_condensate,Transcriptional condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Nuclear,trivial_variant,105,105,8,Homo sapiens,234,driver
transcriptional_condensate,Transcriptional condensate,CDCODE,CDCODE,served,yes,Nuclear,trivial_variant,58,58,5,Homo sapiens,0,
transcriptional_condensate,Transcription Elongation Condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,8,8,1,Homo sapiens,0,
transcriptional_condensate,c‐Maf condensates,CDCODE,CDCODE,served,yes,Nuclear,correct,6,6,2,Mus musculus,0,
transcriptional_condensate,Elongation complex,PhaSepDB,PhaseDB|PhasePDB,served,yes,Nuclear,correct,5,5,1,Homo sapiens,7,driver
transcriptional_condensate,SGF29 condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,4,4,1,Homo sapiens,0,
transcriptional_condensate,Transcription condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,4,4,1,Danio rerio,0,
transcriptional_condensate,cBAF condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,4,4,1,Homo sapiens,0,
transcriptional_condensate,BRD4 condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,3,3,1,Homo sapiens,0,
transcriptional_condensate,CEBPZ condensates,CDCODE,CDCODE,served,yes,Nuclear,correct,3,3,1,Homo sapiens,0,
transcriptional_condensate,TFAP2β condensates,CDCODE,CDCODE,served,yes,Nuclear,correct,3,3,1,Homo sapiens,0,
transcriptional_condensate,Transcriptional condensates,CDCODE,CDCODE,served,yes,Nuclear,correct,3,3,1,Escherichia coli (strain K12),0,
transcriptional_condensate,EWS-FLI1,CDCODE,CDCODE,served,yes,Nuclear,review,2,2,1,Homo sapiens,0,
transcriptional_condensate,IFN-I transcriptional condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,2,2,1,Homo sapiens,0,
transcriptional_condensate,KAT8-IRF1 condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,2,2,1,Homo sapiens,0,
transcriptional_condensate,POLII clusters,PhasePro,PhasePro,served,yes,Nuclear,correct,2,2,2,Homo sapiens,1,driver
transcriptional_condensate,"RNA polymerase II, holoenzyme",PhasePro,PhasePro,served,yes,Nuclear,review,2,2,2,Homo sapiens,1,driver
transcriptional_condensate,EWSR1 condensates,CDCODE,CDCODE,served,yes,Nuclear,correct,1,1,1,Homo sapiens,0,
transcriptional_condensate,MEF2D Condensate,CDCODE,CDCODE,served,yes,Nuclear,correct,1,1,1,Homo sapiens,0,
transcriptional_condensate,RNA polymerase clusters,CDCODE,CDCODE,served,yes,Nuclear,correct,1,1,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),0,
transcriptional_condensate,nYAC,CDCODE,CDCODE,served,yes,Nuclear,correct,1,1,1,Homo sapiens,0,
twn_body,TWN body,PhaSepDB,PhaseDB|PhasePDB,served,yes,Vegetal,trivial_variant,3,3,1,Homo sapiens,1,driver
u1_snrnp_condensate,U1 snRNP condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Nuclear,trivial_variant,2,2,1,Mus musculus,1,driver
u_body,U-body,CDCODE,CDCODE,served,yes,Citoplasmático,correct,5,5,2,Drosophila melanogaster,0,
u_body,U body,DrLLPS,DrLLPS,served,yes,Citoplasmático,trivial_variant,1,1,1,Drosophila melanogaster,1,client
ubqln_puncta,UBQLN puncta,PhaSepDB,PhaseDB|PhasePDB,served,yes,Citoplasmático,trivial_variant,4,4,2,Homo sapiens,8,driver
ubqln_puncta,Ubqln puncta,CDCODE,CDCODE,served,yes,Citoplasmático,correct,3,3,1,Homo sapiens,0,
vipr_body,ViPR body,PhaSepDB,PhaseDB|PhasePDB,served,yes,Nuclear,trivial_variant,2,2,2,Homo sapiens,8,driver
viral_factory,Viral factory,CDCODE,CDCODE,served,yes,Viral,trivial_variant,5,5,3,Measles virus (strain Edmonston-AIK-C vaccine),0,
viral_factory,cytoplasmic viral factory,PhasePro,PhasePro,served,yes,Viral,not_reviewed,5,5,2,Vesicular stomatitis Indiana virus (strain San Juan),2,driver
viral_factory,cytoplasmic Virion Assembly Compartments (cVACs),CDCODE,CDCODE,served,yes,Viral,correct,4,4,1,Murid herpesvirus 4,0,
viral_factory,Cytoplasmic viral factory,CDCODE,CDCODE,served,yes,Viral,not_reviewed,3,3,1,Vesicular stomatitis Indiana virus (strain San Juan),0,
viral_factory,HIV core condensate,CDCODE,CDCODE,served,yes,Viral,review,3,3,2,Human immunodeficiency virus type 1,0,
viral_factory,HIV-1-MLO,PhaSepDB,PhaseDB|PhasePDB,served,yes,Viral,review,3,3,3,Mus musculus,3,driver
viral_factory,RPSA-VIM-ENO Condensate,CDCODE,CDCODE,served,yes,Viral,review,3,3,2,Homo sapiens,0,
viral_factory,RdRp condensates,CDCODE,CDCODE,served,yes,Viral,correct,3,3,3,Norovirus GII.4,0,
viral_factory,LANA body,CDCODE,CDCODE,served,yes,Viral,review,2,2,2,Homo sapiens,0,
viral_factory,Viral Factory,CDCODE,CDCODE,served,yes,Viral,trivial_variant,2,2,2,Zaire ebolavirus (strain Mayinga-76),0,
viral_factory,Cytoplasmic virion assembly compartment,PhaSepDB,PhaseDB|PhasePDB,served,yes,Viral,not_reviewed,1,1,1,Murid herpesvirus 4,2,driver
viral_factory,Virion assembly compartment,PhaSepDB,PhaseDB|PhasePDB,served,yes,Viral,not_reviewed,1,1,1,Rous sarcoma virus subgroup C (strain Prague),1,driver
viroplasm,Viroplasm,PhaSepDB,PhaseDB|PhasePDB,served,yes,Viral,trivial_variant,23,23,6,Homo sapiens,8,client|driver
viroplasm,GCRV viroplasm,CDCODE,CDCODE,served,yes,Viral,correct,13,13,2,Grass carp reovirus,0,
viroplasm,viroplasm,PhasePro,PhasePro,served,yes,Viral,trivial_variant,3,3,1,Vesicular stomatitis Indiana virus (strain San Juan),1,driver
viroplasm,viroplasm viral factory,,,served,no,Viral,correct,0,0,0,,0,
wnk_body,WNK body,CDCODE,CDCODE,served,yes,Citoplasmático,trivial_variant,4,4,1,Mus musculus,0,
wnt_destruction_complex,Beta-Catenin Destruction Complex,CDCODE,CDCODE,served,yes,Citoplasmático,correct,6,6,1,Homo sapiens,0,
wnt_destruction_complex,Destruction complex condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Citoplasmático,correct,6,6,1,Homo sapiens,12,driver
wnt_signaling_condensate,Wnt signalodroplet,PhaSepDB,PhaseDB|PhasePDB,served,yes,Citoplasmático,correct,4,4,1,Homo sapiens,11,driver
wnt_signaling_condensate,LEF1/Beta-catenin condensate,CDCODE,CDCODE,served,yes,Citoplasmático,review,2,2,1,Homo sapiens,0,
wnt_signaling_condensate,DVL2 condensates,CDCODE,CDCODE,served,yes,Citoplasmático,not_reviewed,1,1,1,Homo sapiens,0,
wnt_signaling_condensate,Dishevelled condensate,CDCODE,CDCODE,served,yes,Citoplasmático,correct,1,1,1,Homo sapiens,0,
wnt_signaling_condensate,Dvl2 condensate,PhaSepDB,PhaseDB|PhasePDB,served,yes,Citoplasmático,not_reviewed,1,1,1,Mus musculus,2,driver
yb_body,Yb body,PhaSepDB,PhaseDB|PhasePDB,served,yes,Germinal,trivial_variant,4,4,2,Drosophila melanogaster,2,driver
