uniprot_id	source_db	source_mlo	unified_mlo	source_role	unified_role	dataset_active	evidence	organism
Q52KN7	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P22147	CDCODE	Tam body	tam_body	NotInformed		1	NULL	NULL
P00924	CDCODE	G-body	glycolytic_body	NotInformed		1	NULL	NULL
O00567	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
Q2U5W7	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q31NB2	CDCODE	Synthetic Condensate 000348	synthetic_condensate	NotInformed		1	NULL	NULL
O43474	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
Q91349	CDCODE	Nuclear pore complex	nuclear_pore_complex	NotInformed		1	NULL	NULL
Q9XVS4	CDCODE	Nuclear body	nuclear_body	NotInformed		1	NULL	NULL
A1Z9P1	CDCODE	Germ granule	p_granule	NotInformed		1	NULL	NULL
A0A076JUE1	CDCODE	RdRp condensates	viral_factory	NotInformed		1	NULL	NULL
Q8IX01	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P19970	CDCODE	FRQ condensate	frq_condensate	NotInformed		1	NULL	NULL
Q8N7C3	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P36041	CDCODE	Translational Condensate	cytoplasmic_rnp_granule	NotInformed		1	NULL	NULL
A0A0D9RHW7	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
Q08379	CDCODE	Golgi ribbon	golgin_condensate	NotInformed		1	NULL	NULL
Q5A0W9	CDCODE	Transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
Q05785	CDCODE	Endocytic condensates	endocytic_condensate	NotInformed		1	NULL	NULL
P01100	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
Q03513	CDCODE	Synthetic Condensate 000212	synthetic_condensate	NotInformed		1	NULL	NULL
O60832	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
Q01844	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
P10067	CDCODE	Synthetic Condensate 000246	synthetic_condensate	NotInformed		1	NULL	NULL
Q6PDM2	CDCODE	Nuclear speckle	nuclear_speckle	NotInformed		1	NULL	NULL
O00410	CDCODE	Synthetic Condensate 000017	synthetic_condensate	NotInformed		1	NULL	NULL
O43561-2	CDCODE	Synthetic Condensate 000074	synthetic_condensate	NotInformed		1	NULL	NULL
Q8IWZ4	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
H0WFA5	CDCODE	Germ granule	p_granule	NotInformed		1	NULL	NULL
Q309B1	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q495X7	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
A6NDI0	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P0CI25	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q96BQ3	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
O75382	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q92804-2	CDCODE	Synthetic Condensate 000031	synthetic_condensate	NotInformed		1	NULL	NULL
Q03513	CDCODE	Synthetic Condensate 000348	synthetic_condensate	NotInformed		1	NULL	NULL
Q9Y2X3	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
O95758	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P0C054	CDCODE	Aggresome	aggresome	NotInformed		1	NULL	NULL
Q14153	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
P45973	CDCODE	ORC1 bodies	replication_compartment	NotInformed		1	NULL	NULL
I1YAP6	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q86UV6	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q86UV7	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q9W6S8	CDCODE	Cajal body	cajal_body	NotInformed		1	NULL	NULL
Q09702	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
P41887	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
P00880	CDCODE	Synthetic Condensate 000221	synthetic_condensate	NotInformed		1	NULL	NULL
Q9BXT4	CDCODE	IMC (intermitochondrial cement)	nuage	NotInformed		1	NULL	NULL
P27048	CDCODE	Cajal body	cajal_body	NotInformed		1	NULL	NULL
O75460	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
P11211	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
Q13415	CDCODE	ORC1 bodies	replication_compartment	NotInformed		1	NULL	NULL
P52912	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
Q9WH75	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
O60942	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
P53010	CDCODE	Translational Condensate	cytoplasmic_rnp_granule	NotInformed		1	NULL	NULL
Q9BZR9	CDCODE	Nuclear body	nuclear_body	NotInformed		1	NULL	NULL
Q9TYK1	CDCODE	Synthetic Condensate 000060	synthetic_condensate	NotInformed		1	NULL	NULL
Q9WV60	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q07352	CDCODE	Synthetic Condensate 000370	synthetic_condensate	NotInformed		1	NULL	NULL
Q5JB61	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P13179	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
Q7M6Y5	CDCODE	Synthetic Condensate 000276	synthetic_condensate	NotInformed		1	NULL	NULL
A0A0D9RB41	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
P08537	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P07902	CDCODE	RdRp condensates	viral_factory	NotInformed		1	NULL	NULL
P55769	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
Q9QY24	CDCODE	Arsenite-induced Necrosome	necrosome	NotInformed		1	NULL	NULL
O43463	CDCODE	ORC1 bodies	replication_compartment	NotInformed		1	NULL	NULL
O08760	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q9D4F8	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q8R1Z4	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
O08788	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q8K389	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
O35723	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q9D1C2	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
O55017	CDCODE	Presynaptic clusters	presynaptic_active_zone	NotInformed		1	NULL	NULL
P87173	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P97311	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q02111	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P31431	CDCODE	SDC4 exosomal condensate	exosomal_condensate	NotInformed		1	NULL	NULL
Q9JK30	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q9NQI0	CDCODE	Balbiani body	balbiani_body	NotInformed		1	NULL	NULL
Q6PH08	CDCODE	Presynaptic clusters	presynaptic_active_zone	NotInformed		1	NULL	NULL
Q09248	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
P10276	CDCODE	Synthetic Condensate 000186	synthetic_condensate	NotInformed		1	NULL	NULL
Q8N684	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
Q15648	CDCODE	Synthetic Condensate 000188	synthetic_condensate	NotInformed		1	NULL	NULL
Q9H1Q7	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
Q8NBT0	CDCODE	Tau Condensate	tau_condensate	NotInformed		1	NULL	NULL
M0R0X9	CDCODE	IFN-I transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
P18272	CDCODE	Viral Factory	viral_factory	NotInformed		1	NULL	NULL
O62479	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q64028	CDCODE	PcG body	polycomb_body	NotInformed		1	NULL	NULL
Q53EP0	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P08670	CDCODE	Viral Factory	viral_factory	NotInformed		1	NULL	NULL
Q9UIV1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q86XN8	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P02787	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9BZE4	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O14717	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O75533	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O43781	CDCODE	ERES	eres_condensate	NotInformed		1	NULL	NULL
P25158-2	CDCODE	Germ granule	p_granule	NotInformed		1	NULL	NULL
Q9C7W1	CDCODE	PARCL condensate	plant_signaling_condensate	NotInformed		1	NULL	NULL
A0AAX6QHL1	CDCODE	Nuclear speckle	nuclear_speckle	NotInformed		1	NULL	NULL
Q9CQJ4	CDCODE	PcG body	polycomb_body	NotInformed		1	NULL	NULL
P63074	CDCODE	Neuronal RNP granule	neuronal_granule	NotInformed		1	NULL	NULL
Q9YGW7	CDCODE	Balbiani body	balbiani_body	NotInformed		1	NULL	NULL
O43561-2	CDCODE	Synthetic Condensate 000045	synthetic_condensate	NotInformed		1	NULL	NULL
Q9NX24	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
Q02241	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
B9XZG7	CDCODE	BR-body	bacterial_rnp_body	NotInformed		1	NULL	NULL
Q9VV74	CDCODE	U-body	u_body	NotInformed		1	NULL	NULL
Q96MU7	CDCODE	nYAC	transcriptional_condensate	NotInformed		1	NULL	NULL
A0A0D9RRJ6	CDCODE	Inclusion body	inclusion_body	NotInformed		1	NULL	NULL
P42858	CDCODE	Paraspeckle	paraspeckle	NotInformed		1	NULL	NULL
Q9UHD9	CDCODE	Synthetic Condensate 000085	synthetic_condensate	NotInformed		1	NULL	NULL
Q8NG06	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
A0A059VCI1	CDCODE	RdRp condensates	viral_factory	NotInformed		1	NULL	NULL
Q9UER7	CDCODE	LANA body	viral_factory	NotInformed		1	NULL	NULL
P22087	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
P10081	CDCODE	Translational Condensate	cytoplasmic_rnp_granule	NotInformed		1	NULL	NULL
Q6PFX9	CDCODE	PARP5A–RNF146 condensate	signaling_condensate	NotInformed		1	NULL	NULL
P35550	CDCODE	Dense Fibrillar Component	nucleolus	NotInformed		1	NULL	NULL
Q8NFU7	CDCODE	Cajal body	cajal_body	NotInformed		1	NULL	NULL
P26358	CDCODE	ORC1 bodies	replication_compartment	NotInformed		1	NULL	NULL
Q14781	CDCODE	Synthetic Condensate 000166	synthetic_condensate	NotInformed		1	NULL	NULL
E9P860	CDCODE	Z-granule	z_granule	NotInformed		1	NULL	NULL
P03523	CDCODE	Synthetic Condensate 000315	synthetic_condensate	NotInformed		1	NULL	NULL
Q08473	CDCODE	Sponge body	sponge_body	NotInformed		1	NULL	NULL
C5MKY7	CDCODE	Synthetic Condensate 000006	synthetic_condensate	NotInformed		1	NULL	NULL
Q56WD9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q84W89	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SS61	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q5E924	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9M1J9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8RXU6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9C6C2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LYJ9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q94KE2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P92966	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4J8X6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4HR02	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q940Y3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
A0A219I0W9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8RWN9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q04836	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LJR2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LY66	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SIB9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SCW1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q1H5C9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P42731	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
G5EBV6	CDCODE	PGL granules	p_granule	NotInformed		1	NULL	NULL
P35637	CDCODE	Synthetic Condensate 000256	synthetic_condensate	NotInformed		1	NULL	NULL
Q09472	CDCODE	Transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
A0A1I9LSB9	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
Q9FFQ1	CDCODE	Stress granule	stress_granule	NotInformed		1	NULL	NULL
Q9FE18	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
O75175	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P43243	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14151	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9NVP1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14690	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q96GA3	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O43390	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O15116	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q96QP1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O15226	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q92945	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9FL12	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P47929	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P33993	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14980	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q13310	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
B7Z4B8	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O75340	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9Y2W1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q12955	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9Y520	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q07021	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q96E39	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9UM54	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14692	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q6UWP8	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9C0J8	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9Y5S9	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
H0YMD0	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q01469	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P27635	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9Y2K5	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q92841	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9BVP2	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q12986	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9P2I0	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9NX58	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P47710	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q7Z739	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9H7B2	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P14866	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
F2Z388	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P60709	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9BQA1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P05089	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q5QPL9	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
E1P5S2	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P07910	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9H9G7	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14201	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O94832	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q96LI5	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q7Z2W4	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P09012	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9NW13	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P01876	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q969Q0	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P28288	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P49748	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P18085	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q13951	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q00610	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O60832	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O15371	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P57678	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P55084	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9BUJ2	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9UHB6	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O94776	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q6UB35	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14764	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P52948	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9H307	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
O43242	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q14699	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q02878	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9Y230	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q00325	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P42224	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P23381	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P10636	CDCODE	Synthetic Condensate 000346	synthetic_condensate	NotInformed		1	NULL	NULL
P36970	CDCODE	Chromatoid body	chromatoid_body	NotInformed		1	NULL	NULL
O00444	CDCODE	Synthetic Condensate 000359	synthetic_condensate	NotInformed		1	NULL	NULL
P63174	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P62081	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q9H0J9	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P0AEX9	CDCODE	Synthetic Condensate 000039	synthetic_condensate	NotInformed		1	NULL	NULL
A0A0B4KFL3	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q04637	CDCODE	inclusion body-associated granule (IBAG)	inclusion_body	NotInformed		1	NULL	NULL
Q42351	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P0CJ47	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P0DTC5	CDCODE	SARS-CoV-2 condensate	sars_cov2_n_condensate	NotInformed		1	NULL	NULL
P0A6H5	CDCODE	Aggresome	aggresome	NotInformed		1	NULL	NULL
Q9HBD1	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
P34331-2	CDCODE	Synthetic Condensate 000108	synthetic_condensate	NotInformed		1	NULL	NULL
Q96PU8	CDCODE	P-body	p_body	NotInformed		1	NULL	NULL
Q8NDV7	CDCODE	Chromatoid body	chromatoid_body	NotInformed		1	NULL	NULL
Q8I0P1	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q9VAP2	CDCODE	Centrosome	centrosome	NotInformed		1	NULL	NULL
Q8WUX9	CDCODE	Synthetic Condensate 000277	synthetic_condensate	NotInformed		1	NULL	NULL
P09651-2	CDCODE	Synthetic Condensate 000047	synthetic_condensate	NotInformed		1	NULL	NULL
Q8N7H5	CDCODE	Transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
O60563	CDCODE	Transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
P24928	CDCODE	Transcriptional condensate	transcriptional_condensate	NotInformed		1	NULL	NULL
Q5XEV4	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LVH1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9FG30	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q01525	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q96252	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q94K85	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9ZV45	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4HZ82	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SN96	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P25071	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SAJ4	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9S7L9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
O81147	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9FNH2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LFP1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9FLW9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9M336	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LSG3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4J8L1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9M0B6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P30186	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9ASW8	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
O80704	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P30184	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4JRE0	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P59233	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8H104	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SSF1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8RY12	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q93VI4	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9ZPI1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4JSC0	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LPW0	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9FJJ1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LZM6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4JRD3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4I4Q1	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9ZUF6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LIN9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SPK5	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LRZ3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q42340	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P42798	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SGE9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q94EJ6	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
O23049	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
P83483	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8H0S3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LZQ9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8L719	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8S8M9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q944K2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q41931	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SXS7	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4IRA9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
A0A2H1ZEE9	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
F4IE14	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8RWK8	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q7Y175	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q01667	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LJX4	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
A9LLI7	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q93Z70	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q5XF06	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q96300	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SKD3	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SIV2	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9SZ30	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
O82265	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LHG0	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9C7N5	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q8LG05	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9FYF8	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
Q9LIA8	CDCODE	Nucleolus	nucleolus	NotInformed		1	NULL	NULL
